student_id,programa,semestre,edad,genero,horas_estudio_semana,horas_sueno_noche,tiempo_desplazamiento_min,medio_transporte,nivel_estres,satisfaccion_academica,dias_ejercicio_semana,horas_sociales_semana,uso_ia_generativa,confianza_programando,area_interes_datos,modalidad_preferida,promedio_acumulado,fecha_encuesta
E1129,Ciencia de Datos,6,20,Prefiere no responder,28.3,6.7,147,Caminando,5,4,4,6.2,A veces,4,IA y ML,Presencial,2.97,2026-08-01
E1130,Psicología,5,21,Hombre,15.4,5.4,68,Caminando,4,2,2,10.7,A veces,3,No estoy seguro,Presencial,3.18,2026-08-08
E1131,Diseño,5,20,Hombre,18.7,5.9,54,Carro,5,4,2,0.4,A veces,4,IA y ML,Presencial,3.31,2026-08-18
E1132,Ingeniería Industrial,1,19,Hombre,9.4,,83,Moto,3,4,6,12.9,A veces,2,IA y ML,Virtual,3.71,2026-08-19
E1133,Administración,7,23,Hombre,12.1,7.2,66,TransMilenio,3,4,1,9.8,Frecuentemente,4,Ingeniería de datos,Presencial,3.5,2026-08-18
E1134,Ingeniería de Sistemas,4,21,Hombre,11.2,6.3,74,Caminando,5,4,1,0.0,Frecuentemente,4,IA y ML,Presencial,3.12,2026-08-03
E1135,Diseño,5,17,Hombre,17.6,7.1,50,TransMilenio,5,4,6,6.3,A veces,3,IA y ML,Presencial,3.41,2026-08-12
E1136,Diseño,4,21,Prefiere no responder,11.7,8.3,90,TransMilenio,3,5,2,0.1,A veces,2,Visualización,Presencial,3.81,2026-08-07
E1137,Economía,4,19,Hombre,15.3,7.5,85,TransMilenio,3,4,2,2.5,Todos los días,2,IA y ML,Presencial,3.84,2026-08-09
E1138,Ciencia de Datos,3,21,Hombre,14.0,6.9,24,Caminando,3,4,3,7.9,A veces,3,Visualización,Presencial,3.53,2026-08-12
E1139,Ingeniería Industrial,4,21,Mujer,17.1,6.2,68,Bus,5,3,0,5.6,A veces,2,Ingeniería de datos,Presencial,3.03,2026-08-05
E1140,Psicología,6,23,Mujer,15.1,6.3,23,Caminando,4,4,5,4.7,Todos los días,2,Ciencia social computacional,Presencial,3.58,2026-08-19
E1141,Economía,2,16,Hombre,13.0,7.4,68,TransMilenio,4,4,4,7.9,Nunca,3,IA y ML,Híbrida,3.85,2026-08-10
E1142,Ingeniería Industrial,5,22,Mujer,11.9,7.7,37,TransMilenio,2,5,1,13.5,Todos los días,3,Visualización,Presencial,3.74,2026-08-09
E1143,Economía,2,17,Hombre,16.9,7.3,55,Bicicleta,4,4,3,4.2,Frecuentemente,3,No estoy seguro,Híbrida,3.56,2026-08-18
E1144,Ingeniería de Sistemas,1,22,Hombre,19.4,7.5,79,Carro,4,5,5,9.9,Frecuentemente,4,Visualización,Presencial,3.3,2026-08-18
E1145,Ciencia de Datos,4,18,Hombre,10.9,7.0,74,TransMilenio,5,3,3,8.5,Todos los días,3,No estoy seguro,Presencial,3.21,2026-08-19
E1146,Ingeniería de Sistemas,5,20,Hombre,16.3,7.3,53,TransMilenio,4,3,2,6.3,Todos los días,3,Analítica de negocio,Presencial,3.71,2026-08-09
E1147,Diseño,3,19,Hombre,16.4,6.3,49,Carro,5,3,1,3.2,A veces,2,Ciencia social computacional,Presencial,3.59,2026-08-09
E1148,Diseño,5,24,Mujer,11.0,6.0,38,TransMilenio,3,4,5,10.1,Frecuentemente,4,Visualización,Presencial,3.56,2026-08-07
E1149,Ingeniería de Sistemas,4,22,Hombre,27.6,8.1,62,Bicicleta,5,4,3,3.4,Frecuentemente,3,Analítica de negocio,Presencial,4.1,2026-08-14
E1150,Administración,6,26,Hombre,23.7,6.3,64,Carro,5,4,1,6.5,A veces,3,Ciencia social computacional,Presencial,3.65,2026-08-08
E1151,Economía,5,25,Mujer,16.8,6.9,88,TransMilenio,4,4,4,9.9,Nunca,3,Analítica de negocio,Híbrida,3.34,2026-08-07
E1152,Ingeniería de Sistemas,8,20,Mujer,22.6,5.3,104,Caminando,5,3,1,1.2,Frecuentemente,5,Ciencia social computacional,Híbrida,4.2,2026-08-03
E1153,Ingeniería de Sistemas,4,20,Hombre,18.7,6.9,74,Carro,3,5,5,10.9,Frecuentemente,4,Analítica de negocio,Presencial,3.55,2026-08-06
E1154,Ingeniería Industrial,7,20,Hombre,27.6,5.9,52,TransMilenio,3,3,4,15.5,Frecuentemente,2,,Presencial,3.86,2026-08-18
E1155,Economía,3,22,Mujer,7.4,7.5,56,Moto,3,4,2,12.5,A veces,2,Ciencia social computacional,Presencial,3.89,2026-08-08
E1156,Ingeniería Industrial,5,21,Hombre,17.0,6.3,42,Carro,4,5,1,15.4,Frecuentemente,3,Analítica de negocio,Virtual,3.19,2026-08-17
E1157,Ingeniería Industrial,4,21,Hombre,24.4,7.6,92,Bus,3,3,5,9.7,Todos los días,2,Ciencia social computacional,Presencial,4.38,2026-08-03
E1158,Ingeniería Industrial,2,19,Hombre,22.3,7.5,10,Carro,4,4,0,9.1,Frecuentemente,4,Analítica de negocio,Presencial,4.0,2026-08-15
E1159,Economía,5,20,Mujer,18.0,7.8,57,Caminando,4,4,4,7.7,Frecuentemente,4,IA y ML,Presencial,3.31,2026-08-01
E1160,Administración,2,16,Hombre,16.0,6.5,48,Bicicleta,3,5,0,9.3,A veces,3,Visualización,Presencial,3.56,2026-08-17
E1161,Ingeniería de Sistemas,4,24,Hombre,17.0,6.6,33,Bus,4,3,6,6.1,Todos los días,2,Visualización,Presencial,3.06,2026-08-11
E1162,Administración,6,19,Hombre,10.5,6.1,24,TransMilenio,5,4,2,15.7,A veces,2,No estoy seguro,Presencial,3.13,2026-08-15
E1163,Ciencia de Datos,3,21,Mujer,23.8,7.6,0,Caminando,3,5,3,10.4,Frecuentemente,2,Visualización,Presencial,3.56,2026-08-18
E1164,Psicología,2,17,Mujer,14.6,6.1,104,TransMilenio,5,3,0,10.1,Nunca,1,Ingeniería de datos,Presencial,3.61,2026-08-19
E1165,Ingeniería Industrial,7,23,Hombre,16.6,5.6,,Bicicleta,5,4,2,13.2,Nunca,3,Analítica de negocio,Híbrida,3.07,2026-08-01
E1166,Psicología,3,20,Mujer,14.1,6.3,48,Bus,5,4,4,7.0,Frecuentemente,1,Ingeniería de datos,Presencial,3.29,2026-08-02
E1167,Economía,4,18,Hombre,24.3,7.5,76,Caminando,5,5,3,10.8,A veces,2,IA y ML,Híbrida,2.99,2026-08-02
E1168,Ciencia de Datos,3,19,Hombre,11.9,8.1,32,Caminando,3,4,7,8.6,Frecuentemente,4,Visualización,Presencial,3.65,2026-08-21
E1169,Ingeniería Industrial,3,20,Mujer,14.3,6.7,16,Caminando,3,4,3,3.2,A veces,2,IA y ML,Híbrida,3.44,2026-08-17
E1170,Ingeniería Industrial,5,24,Mujer,14.8,7.5,79,Carro,3,5,2,5.0,A veces,4,Analítica de negocio,Presencial,3.77,2026-08-04
E1171,Administración,5,20,Mujer,19.2,6.0,76,Carro,5,4,1,8.8,Frecuentemente,3,IA y ML,Híbrida,3.64,2026-08-09
E1172,Ingeniería Industrial,8,23,Mujer,30.5,6.0,19,Bus,4,4,2,8.2,A veces,3,Ingeniería de datos,Presencial,3.41,2026-08-10
E1173,Ciencia de Datos,5,20,Hombre,6.3,5.8,63,Bus,4,5,3,7.7,Frecuentemente,5,No estoy seguro,Presencial,2.87,2026-08-15
E1174,Ciencia de Datos,2,21,Mujer,11.9,8.0,87,Carro,4,4,2,4.2,Frecuentemente,5,Analítica de negocio,Presencial,3.69,2026-08-09
E1175,Economía,8,22,Hombre,19.2,8.6,36,Bus,4,4,1,3.3,A veces,3,Ingeniería de datos,Presencial,4.5,2026-08-08
E1176,Ingeniería de Sistemas,4,18,Hombre,23.2,6.1,28,TransMilenio,5,4,1,14.6,Todos los días,4,IA y ML,Híbrida,3.11,2026-08-09
E1177,Ciencia de Datos,3,20,No binario,12.6,6.7,31,Moto,4,5,2,6.0,A veces,4,Ingeniería de datos,Presencial,3.75,2026-08-05
E1178,Economía,2,19,Hombre,4.5,7.0,77,Carro,2,5,1,7.3,Frecuentemente,2,Ciencia social computacional,Presencial,3.23,2026-08-04
E1179,Ingeniería Industrial,3,20,Hombre,19.4,5.1,57,TransMilenio,5,3,2,8.0,Todos los días,2,Analítica de negocio,Presencial,3.55,2026-08-02
E1180,Economía,3,19,Mujer,10.1,7.7,14,Moto,4,4,2,5.8,Nunca,2,IA y ML,Presencial,4.18,2026-08-01
E1181,Ingeniería Industrial,5,19,Mujer,13.0,6.0,77,Carro,5,3,0,6.0,Frecuentemente,3,No estoy seguro,Presencial,3.53,2026-08-21
E1182,Ciencia de Datos,3,19,Hombre,14.8,9.0,65,Moto,2,5,6,14.6,Frecuentemente,3,No estoy seguro,Híbrida,3.66,2026-08-18
E1183,Psicología,4,21,Prefiere no responder,11.7,7.7,61,Carro,3,4,7,4.6,A veces,3,Visualización,Presencial,3.73,2026-08-21
E1184,Diseño,4,19,Hombre,9.0,7.6,53,Moto,3,4,3,10.9,Nunca,3,Analítica de negocio,Presencial,3.93,2026-08-01
E1185,Ciencia de Datos,3,20,Mujer,0.7,7.0,79,Bicicleta,4,4,2,14.1,Todos los días,4,Ciencia social computacional,Presencial,3.15,2026-08-17
E1186,Ingeniería de Sistemas,1,19,Mujer,14.6,7.3,73,Moto,4,5,3,8.1,A veces,3,No estoy seguro,Presencial,3.64,2026-08-05
E1187,Administración,4,21,No binario,26.9,6.9,42,Bicicleta,5,4,4,16.6,Frecuentemente,3,Ciencia social computacional,Presencial,3.38,2026-08-06
E1188,Diseño,4,20,Mujer,15.2,7.1,72,Carro,5,4,1,7.6,Frecuentemente,4,IA y ML,Híbrida,3.67,2026-08-15
E1189,Ingeniería Industrial,3,18,Hombre,15.4,8.2,60,Bus,3,4,3,11.5,Frecuentemente,3,IA y ML,Presencial,3.78,2026-08-09
E1190,Psicología,3,21,Hombre,15.2,6.8,37,TransMilenio,3,4,1,6.4,A veces,4,IA y ML,Presencial,3.35,2026-08-18
E1191,Ingeniería de Sistemas,3,19,Prefiere no responder,15.0,5.6,48,Bus,4,4,5,15.4,A veces,5,Analítica de negocio,Presencial,3.71,2026-08-11
E1192,Administración,2,20,Mujer,15.6,7.7,50,Caminando,3,4,6,10.8,A veces,4,Visualización,Presencial,3.75,2026-08-02
E1193,Economía,7,23,Mujer,18.9,6.4,80,Carro,3,5,2,10.8,Todos los días,3,IA y ML,Presencial,3.81,2026-08-09
E1194,Ingeniería de Sistemas,5,20,Hombre,15.6,6.9,93,TransMilenio,4,4,6,7.9,Frecuentemente,4,IA y ML,Híbrida,3.53,2026-08-01
E1195,Ingeniería de Sistemas,6,21,Mujer,10.2,7.0,66,Carro,2,4,2,7.2,A veces,3,IA y ML,Presencial,3.93,2026-08-11
E1196,Administración,5,19,Hombre,14.8,7.9,0,TransMilenio,3,5,2,3.5,Todos los días,1,IA y ML,Presencial,4.28,2026-08-18
E1197,Ingeniería Industrial,5,23,Hombre,13.9,7.0,30,Bus,4,4,1,12.0,A veces,3,IA y ML,Presencial,3.38,2026-08-03
E1198,Economía,1,16,Hombre,17.6,6.9,50,TransMilenio,4,4,4,14.4,A veces,4,IA y ML,Presencial,3.57,2026-08-06
E1199,Economía,4,19,Mujer,9.1,7.1,54,Carro,4,4,4,14.2,A veces,3,IA y ML,Virtual,3.04,2026-08-16
E1200,Psicología,7,22,Mujer,16.1,5.3,2,TransMilenio,4,5,0,4.4,Todos los días,3,Visualización,Presencial,3.5,2026-08-04
E1201,Administración,2,19,Mujer,17.0,8.8,79,Bus,3,3,5,3.5,A veces,2,Visualización,Presencial,3.6,2026-08-01
E1202,Ingeniería Industrial,6,22,Mujer,16.2,7.5,79,TransMilenio,5,4,1,2.6,Todos los días,2,,Virtual,3.57,2026-08-12
E1203,Ingeniería de Sistemas,6,22,Mujer,24.5,6.8,35,TransMilenio,3,4,3,5.2,A veces,4,IA y ML,Presencial,3.7,2026-08-08
E1204,Economía,5,20,Mujer,24.2,6.4,67,Bicicleta,5,5,1,16.4,Todos los días,2,Visualización,Presencial,3.39,2026-08-03
E1205,Administración,6,21,Hombre,10.3,7.4,38,Carro,5,3,3,9.9,Todos los días,3,Ingeniería de datos,Presencial,3.07,2026-08-13
E1206,Ingeniería de Sistemas,2,22,Mujer,14.6,7.2,71,Bicicleta,3,4,2,3.5,A veces,5,Visualización,Presencial,3.58,2026-08-20
E1207,Ingeniería Industrial,2,20,Hombre,19.5,8.0,46,Carro,3,5,7,5.9,A veces,3,Visualización,Presencial,3.72,2026-08-13
E1208,Psicología,5,23,Hombre,13.8,6.4,42,TransMilenio,4,4,4,7.2,Frecuentemente,4,IA y ML,Presencial,3.07,2026-08-06
E1209,Ciencia de Datos,6,23,Mujer,15.4,7.1,53,TransMilenio,3,5,6,7.0,Frecuentemente,4,IA y ML,Presencial,3.68,2026-08-11
E1210,Diseño,2,19,Mujer,18.0,7.2,46,Moto,4,5,2,7.2,Frecuentemente,3,Ingeniería de datos,Presencial,3.63,2026-08-10
E1211,Psicología,4,22,Hombre,9.4,7.4,63,Bus,2,4,3,12.7,Frecuentemente,2,Ingeniería de datos,Presencial,2.96,2026-08-16
E1212,Ciencia de Datos,6,22,Hombre,18.2,7.7,61,TransMilenio,4,4,1,8.1,Frecuentemente,5,Ingeniería de datos,Híbrida,3.9,2026-08-10
E1213,Administración,5,23,Mujer,14.0,6.1,57,TransMilenio,4,3,3,7.9,Todos los días,3,Ciencia social computacional,Presencial,3.88,2026-08-07
E1214,Administración,5,20,Hombre,13.1,7.2,26,Moto,4,5,5,10.4,A veces,1,IA y ML,Presencial,3.2,2026-08-07
E1215,Psicología,3,18,Hombre,9.2,6.4,35,Bicicleta,5,4,6,6.7,Frecuentemente,3,No estoy seguro,Híbrida,3.52,2026-08-07
E1216,Ciencia de Datos,4,17,Mujer,22.0,7.9,85,Moto,4,5,4,9.9,Frecuentemente,3,Ciencia social computacional,Presencial,3.05,2026-08-04
E1217,Ingeniería Industrial,3,24,Mujer,23.8,7.1,65,Bicicleta,5,5,2,9.5,Frecuentemente,3,Visualización,Híbrida,3.83,2026-08-21
E1218,Ciencia de Datos,3,18,Hombre,19.0,5.2,55,Bicicleta,3,4,4,11.7,Frecuentemente,3,Ingeniería de datos,Virtual,3.39,2026-08-10
E1219,Ciencia de Datos,2,19,Mujer,13.2,5.6,51,Bus,5,2,3,0,Todos los días,2,Analítica de negocio,Híbrida,3.11,2026-08-15
E1220,Economía,6,19,Mujer,14.6,6.5,33,TransMilenio,3,3,4,11.8,A veces,3,No estoy seguro,Presencial,3.41,2026-08-13
E1221,Ingeniería de Sistemas,6,22,Mujer,16.1,7.7,0,Bus,3,4,1,5.6,Frecuentemente,4,No estoy seguro,Presencial,3.82,2026-08-16
E1222,Ingeniería de Sistemas,4,21,Hombre,16.5,6.1,94,Bus,4,4,2,4.7,A veces,3,IA y ML,Híbrida,3.66,2026-08-10
E1223,Ingeniería Industrial,4,18,Hombre,15.5,7.4,63,Carro,3,5,0,15.4,Todos los días,3,,Híbrida,3.55,2026-08-08
E1224,Ingeniería de Sistemas,2,22,Hombre,16.4,6.7,114,Carro,4,4,3,4.7,Nunca,3,IA y ML,Presencial,3.23,2026-08-09
E1225,Administración,4,23,Mujer,17.4,5.6,66,Bus,4,4,0,4.0,Todos los días,2,Analítica de negocio,Presencial,3.39,2026-08-13
E1226,Economía,5,20,Hombre,16.7,6.0,58,Bicicleta,4,3,7,7.3,Nunca,2,No estoy seguro,Presencial,3.84,2026-08-01
E1227,Diseño,1,18,Hombre,23.1,8.9,97,TransMilenio,4,5,6,12.6,Todos los días,1,Analítica de negocio,Presencial,3.95,2026-08-17
E1228,Ingeniería Industrial,4,21,Mujer,15.5,6.8,59,TransMilenio,4,3,1,9.0,Frecuentemente,1,IA y ML,Presencial,2.97,2026-08-17
E1229,Diseño,3,16,Hombre,14.6,6.3,5,TransMilenio,4,3,1,4.2,Frecuentemente,2,No estoy seguro,Presencial,3.21,2026-08-08
E1230,Ciencia de Datos,4,21,Hombre,15.5,6.7,25,Carro,4,5,3,5.3,Frecuentemente,5,IA y ML,Presencial,3.99,2026-08-13
E1231,Ciencia de Datos,1,18,Hombre,10.9,6.2,86,Caminando,4,4,1,4.8,A veces,3,Analítica de negocio,Presencial,3.19,2026-08-20
E1232,Ingeniería de Sistemas,5,23,Hombre,6.5,6.9,83,TransMilenio,3,4,0,1.7,Nunca,4,Visualización,Híbrida,3.55,2026-08-02
E1233,Ciencia de Datos,5,18,Mujer,22.5,5.2,43,Bus,4,3,0,12.4,Frecuentemente,1,Ingeniería de datos,Presencial,3.56,2026-08-11
E1234,Ingeniería Industrial,2,19,Hombre,13.0,7.7,26,Carro,4,3,2,8.5,Frecuentemente,2,Visualización,Presencial,3.89,2026-08-17
E1235,Psicología,4,18,Mujer,18.2,6.3,49,Bus,5,2,2,13.7,A veces,2,IA y ML,Presencial,3.33,2026-08-21
E1236,Administración,3,18,Mujer,10.6,8.5,82,Carro,4,5,3,3.4,A veces,2,Visualización,Presencial,3.07,2026-08-01
E1237,Economía,1,19,Mujer,14.0,4.6,66,Bus,5,4,4,10.9,A veces,4,Visualización,Presencial,3.12,2026-08-14
E1238,Economía,7,21,Mujer,15.9,6.7,44,Bus,3,4,5,3.2,Todos los días,3,Analítica de negocio,Presencial,3.54,2026-08-16
E1239,Ingeniería de Sistemas,4,18,Hombre,10.2,5.3,72,Carro,5,3,0,0,A veces,4,Ingeniería de datos,Presencial,2.83,2026-08-08
E1240,Ingeniería de Sistemas,2,19,Mujer,9.9,6.2,77,TransMilenio,5,3,2,12.1,Nunca,4,IA y ML,Presencial,3.18,2026-08-21
E1241,Administración,5,20,Hombre,12.9,7.1,52,Bicicleta,2,4,1,5.1,Todos los días,2,Ingeniería de datos,Presencial,3.71,2026-08-21
E1242,Psicología,3,21,Mujer,8.0,6.2,50,Moto,3,4,7,2.3,Frecuentemente,1,No estoy seguro,Híbrida,3.65,2026-08-03
E1243,Ingeniería de Sistemas,6,21,Hombre,18.9,5.8,56,Carro,5,3,3,12.5,Frecuentemente,3,IA y ML,Presencial,3.64,2026-08-18
E1244,Administración,5,21,Hombre,19.0,7.8,71,Moto,3,4,4,8.4,A veces,4,Ingeniería de datos,Presencial,4.02,2026-08-12
E1245,Economía,4,22,Mujer,6.2,8.3,72,Caminando,3,5,1,3.6,A veces,4,Ingeniería de datos,Presencial,3.47,2026-08-21
E1246,Ingeniería de Sistemas,5,21,Hombre,5.1,6.0,66,Bus,5,3,5,10.5,A veces,2,No estoy seguro,Híbrida,3.0,2026-08-04
E1247,Ingeniería Industrial,4,17,Hombre,7.7,8.1,,Carro,3,4,0,7.0,A veces,4,Ciencia social computacional,Híbrida,3.25,2026-08-21
E1248,Psicología,3,23,Mujer,13.6,8.2,110,Carro,5,4,1,5.2,A veces,3,No estoy seguro,Presencial,3.34,2026-08-15
E1249,Ingeniería de Sistemas,2,18,Mujer,12.2,7.1,68,Bus,4,4,4,9.1,Frecuentemente,3,Ciencia social computacional,Presencial,3.37,2026-08-20
E1250,Economía,3,24,Mujer,18.2,6.0,63,TransMilenio,4,4,2,6.4,Todos los días,2,Ingeniería de datos,Presencial,3.27,2026-08-13
E1251,Ciencia de Datos,3,22,Mujer,16.2,6.1,0,Caminando,4,3,3,10.8,Nunca,3,Visualización,Presencial,3.43,2026-08-03
E1252,Economía,2,20,Hombre,95.0,6.0,78,Bus,4,4,4,13.7,A veces,4,Analítica de negocio,Presencial,2.9,2026-08-07
E1253,Psicología,8,22,Hombre,24.3,,60,Bicicleta,4,5,2,8.8,A veces,2,Ingeniería de datos,Híbrida,3.49,2026-08-18
E1254,Diseño,4,21,Mujer,16.6,6.9,72,TransMilenio,4,4,3,6.5,Frecuentemente,2,IA y ML,Presencial,4.08,2026-08-09
E1255,Economía,2,18,Mujer,15.9,6.4,80,TransMilenio,5,3,2,2.4,A veces,3,Visualización,Presencial,3.07,2026-08-02
E1256,Ciencia de Datos,3,20,No binario,8.6,7.4,62,TransMilenio,4,4,3,12.7,A veces,2,IA y ML,Híbrida,2.83,2026-08-03
E1257,Ingeniería de Sistemas,6,23,Mujer,12.9,6.7,85,Caminando,5,3,4,9.0,A veces,3,Visualización,Presencial,3.8,2026-08-12
E1258,Psicología,2,21,Mujer,22.4,7.5,56,TransMilenio,5,4,2,12.8,Todos los días,3,Analítica de negocio,Híbrida,3.55,2026-08-06
E1259,Ingeniería Industrial,5,22,Mujer,12.3,7.4,61,TransMilenio,4,4,2,14.7,A veces,4,,Híbrida,3.3,2026-08-05
E1260,Ingeniería Industrial,4,22,Hombre,17.3,6.4,43,TransMilenio,4,4,7,9.9,Frecuentemente,3,,Presencial,2.85,2026-08-18
E1261,Ingeniería Industrial,4,21,Mujer,18.0,7.4,0,Caminando,5,4,5,7.6,A veces,4,Analítica de negocio,Presencial,3.37,2026-08-10
E1262,Administración,6,21,Hombre,24.3,7.4,,Bus,5,4,6,10.2,Todos los días,3,Ingeniería de datos,Presencial,4.14,2026-08-08
E1263,Ingeniería Industrial,1,18,Mujer,5.6,5.8,19,TransMilenio,5,3,0,11.8,Frecuentemente,2,Visualización,Presencial,2.46,2026-08-06
E1264,Ingeniería Industrial,4,21,Mujer,24.3,7.7,37,TransMilenio,2,5,3,12.8,Frecuentemente,2,Analítica de negocio,Virtual,4.03,2026-08-09
E1265,Psicología,1,21,Hombre,9.4,8.0,38,Bus,2,5,0,1.4,Frecuentemente,2,IA y ML,Presencial,4.05,2026-08-13
E1266,Ingeniería de Sistemas,2,18,Mujer,11.7,8.1,72,Caminando,3,4,4,13.8,Todos los días,3,Ingeniería de datos,Presencial,3.78,2026-08-11
E1267,Ingeniería de Sistemas,1,20,Mujer,14.3,6.1,29,Bus,4,3,1,8.2,Frecuentemente,2,IA y ML,Presencial,3.7,2026-08-17
E1268,Ciencia de Datos,2,17,Hombre,20.1,6.8,41,TransMilenio,4,4,3,9.2,Frecuentemente,4,No estoy seguro,Presencial,3.01,2026-08-20
E1269,Ingeniería de Sistemas,1,19,Hombre,10.3,6.8,48,TransMilenio,3,5,2,6.4,Frecuentemente,4,Ciencia social computacional,Presencial,3.63,2026-08-05
E1270,Administración,6,24,Mujer,18.2,6.6,27,Bus,5,3,3,9.2,Todos los días,3,No estoy seguro,Presencial,3.11,2026-08-13
E1271,Administración,4,24,Mujer,14.7,6.4,0,Bicicleta,5,3,2,0,Nunca,4,Ingeniería de datos,Presencial,3.4,2026-08-04
E1272,Ciencia de Datos,5,22,Mujer,16.8,6.9,45,Bus,4,3,2,13.4,Frecuentemente,4,IA y ML,Presencial,3.62,2026-08-16
E1273,Diseño,2,21,Hombre,18.4,6.7,58,Caminando,4,3,2,9.4,Nunca,3,Analítica de negocio,Presencial,4.51,2026-08-18
E1274,Ciencia de Datos,5,17,Hombre,26.3,6.5,12,TransMilenio,5,4,0,0.3,Todos los días,5,Ciencia social computacional,Presencial,3.67,2026-08-14
E1275,Psicología,2,21,Mujer,25.2,6.5,35,TransMilenio,4,5,2,7.7,Todos los días,5,Analítica de negocio,Presencial,3.69,2026-08-11
E1276,Ciencia de Datos,4,18,Hombre,20.2,6.4,24,Moto,4,4,2,7.8,A veces,2,No estoy seguro,Híbrida,3.6,2026-08-04
E1277,Ingeniería Industrial,6,24,Hombre,14.7,8.4,67,Caminando,4,4,3,12.9,Frecuentemente,2,IA y ML,Presencial,3.85,2026-08-21
E1278,Ingeniería Industrial,6,23,Hombre,23.4,7.0,14,Moto,3,4,1,8.7,A veces,2,Ciencia social computacional,Presencial,3.56,2026-08-21
E1279,Ingeniería de Sistemas,3,19,Prefiere no responder,20.5,7.7,47,TransMilenio,5,3,6,10.4,Todos los días,4,IA y ML,Presencial,3.29,2026-08-06
E1280,Ingeniería de Sistemas,3,19,Mujer,17.6,7.3,73,Bicicleta,3,4,4,9.5,A veces,2,No estoy seguro,Presencial,3.67,2026-08-18
E1281,Economía,2,18,Hombre,10.7,7.6,45,Moto,4,4,3,4.5,Frecuentemente,4,Ingeniería de datos,Presencial,3.18,2026-08-13
E1282,Ingeniería Industrial,6,20,Hombre,23.5,7.2,38,Carro,5,4,0,11.6,A veces,2,No estoy seguro,Presencial,3.76,2026-08-02
E1283,Ciencia de Datos,6,20,Mujer,18.9,6.7,66,Moto,3,4,3,14.5,A veces,4,Ciencia social computacional,Híbrida,4.05,2026-08-14
E1284,Ingeniería de Sistemas,4,18,Prefiere no responder,11.6,7.0,40,TransMilenio,4,4,4,12.3,A veces,2,IA y ML,Presencial,3.88,2026-08-18
E1285,Ciencia de Datos,4,22,Mujer,15.6,7.7,62,Moto,4,4,2,9.9,Frecuentemente,4,Visualización,Presencial,3.62,2026-08-04
E1286,Administración,3,22,Mujer,13.3,7.8,13,Transmilenio,5,3,4,6.7,Frecuentemente,1,IA y ML,Híbrida,3.05,2026-08-10
E1287,Ciencia de Datos,3,18,No binario,13.8,6.8,54,TransMilenio,3,4,3,16.1,A veces,4,Analítica de negocio,Híbrida,3.74,2026-08-03
E1288,Economía,3,21,Hombre,13.2,6.9,39,Carro,4,5,3,5.0,Todos los días,3,IA y ML,Presencial,3.5,2026-08-18
E1289,Psicología,4,22,Hombre,4.3,6.9,6,Carro,2,5,5,9.7,Nunca,1,Ciencia social computacional,Presencial,3.71,2026-08-08
E1290,Administración,3,18,Mujer,19.4,6.5,74,Bus,4,4,0,5.4,Nunca,3,No estoy seguro,Presencial,3.31,2026-08-14
E1291,Economía,1,20,Hombre,11.1,7.4,25,TransMilenio,3,4,3,6.3,A veces,4,Ciencia social computacional,Presencial,3.62,2026-08-11
E1292,Ciencia de Datos,3,17,Mujer,21.7,6.2,43,Caminando,5,4,1,4.2,A veces,3,IA y ML,Presencial,3.03,2026-08-13
E1293,Ingeniería Industrial,3,23,Hombre,19.4,6.5,55,TransMilenio,4,4,5,10.2,A veces,2,IA y ML,Presencial,3.96,2026-08-10
E1294,Ciencia de Datos,5,20,Hombre,21.1,6.2,37,Bus,3,4,2,8.0,A veces,2,IA y ML,Presencial,3.6,2026-08-12
E1295,Ingeniería de Sistemas,4,24,Mujer,22.4,8.1,42,TransMilenio,3,4,4,2.7,A veces,2,Analítica de negocio,Presencial,4.37,2026-08-20
E1296,Ingeniería de Sistemas,4,22,Hombre,26.8,7.3,61,Bus,5,3,3,7.0,Nunca,1,IA y ML,Presencial,3.81,2026-08-08
E1297,Economía,5,20,Mujer,24.1,5.5,0,Caminando,5,3,0,9.9,A veces,3,IA y ML,Presencial,3.73,2026-08-06
E1298,Ciencia de Datos,3,18,Mujer,19.3,5.8,33,TransMilenio,4,3,0,8.6,Nunca,3,Visualización,Presencial,3.3,2026-08-04
E1299,Ingeniería Industrial,4,22,Hombre,12.6,5.6,94,Bus,5,3,2,0,Frecuentemente,4,IA y ML,Presencial,3.33,2026-08-07
E1300,Ciencia de Datos,2,20,Hombre,28.2,5.0,64,Carro,5,4,2,14.1,Todos los días,2,IA y ML,Presencial,3.68,2026-08-12
E1301,Ciencia de Datos,1,16,Hombre,5.9,4.8,26,Bus,4,4,3,0,A veces,4,IA y ML,Híbrida,3.21,2026-08-21
E1302,Ingeniería Industrial,4,19,Mujer,14.7,6.8,42,TransMilenio,4,4,1,8.8,Todos los días,4,Visualización,Presencial,3.53,2026-08-11
E1303,Ingeniería Industrial,5,23,Mujer,15.5,7.3,71,Carro,3,4,0,6.6,Frecuentemente,3,IA y ML,Híbrida,3.42,2026-08-02
E1304,Ciencia de Datos,3,20,Mujer,9.3,7.9,,Carro,4,4,3,14.3,A veces,3,Ingeniería de datos,Presencial,3.74,2026-08-13
E1305,Ingeniería Industrial,5,26,Hombre,13.4,6.7,16,Caminando,4,3,3,18.6,Todos los días,4,No estoy seguro,Presencial,3.89,2026-08-01
